Date,Open,High,Low,Close,Volume,Adj Close
2004-10-19,5815.91,5824.14,5765.32,5807.79,2889600,5807.79
2004-10-18,5848.15,5857.54,5772.12,5772.12,2323200,5772.12
2004-10-15,5817.81,5863.91,5782.02,5820.82,3454200,5820.82
2004-10-14,5924.44,5924.44,5823.58,5831.07,3807000,5831.07
2004-10-13,5993.94,6005.99,5957.47,5963.07,3479200,5963.07
2004-10-12,6073.47,6077.97,5979.56,5979.56,4706000,5979.56
2004-10-11,6079.25,6096.28,6041.31,6089.28,4111600,6089.28
2004-10-08,6083.01,6115.93,6073.41,6102.16,4336600,6102.16
2004-10-07,6116.10,6133.96,6066.19,6103.00,4582800,6103.00
2004-10-06,6093.22,6135.55,6060.61,6060.61,6450400,6060.61
2004-10-05,6088.05,6111.23,6063.01,6081.01,4486400,6081.01
2004-10-04,6020.68,6084.31,6012.92,6077.96,6513600,6077.96
2004-10-01,5869.42,5945.35,5857.54,5945.35,4421400,5945.35
2004-09-30,5864.05,5899.54,5827.38,5845.69,3395600,5845.69
2004-09-29,5843.70,5877.08,5809.75,5809.75,3585000,5809.75
2004-09-27,5872.02,5884.25,5832.37,5849.22,2714800,5849.22
2004-09-24,5943.87,5943.87,5882.88,5892.21,3484200,5892.21
2004-09-23,5921.68,5938.48,5907.20,5937.25,3123200,5937.25
2004-09-22,5961.91,5970.18,5929.24,5970.18,3871000,5970.18
2004-09-21,5901.97,5949.26,5894.52,5949.26,4439800,5949.26
2004-09-20,5846.74,5892.36,5814.15,5864.54,3902200,5864.54
2004-09-17,5901.79,5901.79,5814.40,5818.39,3456800,5818.39
2004-09-16,5826.38,5895.06,5826.38,5891.05,3219400,5891.05
2004-09-15,5910.76,5929.79,5861.45,5871.07,3130200,5871.07
2004-09-14,5956.16,5970.29,5915.24,5919.77,4730800,5919.77
2004-09-13,5917.61,5942.16,5888.95,5928.22,4379200,5928.22
2004-09-10,5876.91,5898.80,5831.87,5846.19,3852800,5846.19
2004-09-09,5853.88,5859.79,5817.42,5842.93,3596600,5842.93
2004-09-08,5866.32,5887.49,5835.33,5846.02,4918200,5846.02
2004-09-07,5786.19,5846.83,5786.19,5846.83,3721200,5846.83
2004-09-06,5747.34,5784.79,5712.95,5775.99,3330400,5775.99
2004-09-03,5859.78,5880.21,5758.77,5761.14,5011400,5761.14
2004-09-02,5870.32,5871.60,5817.79,5852.85,4283400,5852.85
2004-09-01,5799.82,5865.61,5799.82,5858.14,4156000,5858.14
2004-08-31,5757.74,5864.57,5745.33,5765.54,4501600,5765.54
2004-08-30,5791.87,5819.34,5771.03,5788.94,3096400,5788.94
2004-08-27,5811.20,5837.61,5785.43,5797.71,3774200,5797.71
2004-08-26,5743.39,5831.24,5743.39,5813.39,5314800,5813.39
2004-08-23,5651.77,5674.40,5620.51,5660.97,3136800,5660.97
2004-08-20,5601.35,5670.35,5591.03,5622.86,4116800,5622.86
2004-08-19,5490.68,5605.04,5488.81,5602.99,4412400,5602.99
2004-08-18,5349.24,5427.75,5299.62,5427.75,3102600,5427.75
2004-08-17,5383.74,5391.36,5341.12,5342.49,1712800,5342.49
2004-08-16,5380.64,5380.71,5352.01,5352.01,1384800,5352.01
2004-08-13,5332.99,5408.76,5313.80,5389.93,2146000,5389.93
2004-08-12,5349.53,5372.76,5329.75,5368.02,1616800,5368.02
2004-08-11,5438.43,5438.43,5353.94,5367.34,2083400,5367.34
2004-08-10,5407.83,5433.32,5389.30,5393.73,2241600,5393.73
2004-08-09,5332.44,5405.79,5323.96,5399.45,1893400,5399.45
2004-08-06,5372.23,5466.29,5372.23,5399.16,3303200,5399.16
2004-08-05,5334.61,5442.32,5255.06,5427.61,3394800,5427.61
2004-08-04,5338.42,5345.63,5287.78,5316.87,1928000,5316.87
2004-08-03,5357.56,5396.40,5345.50,5367.22,2110600,5367.22
2004-08-02,5404.19,5404.19,5337.57,5350.40,1948600,5350.40
2004-07-30,5414.70,5450.38,5405.31,5420.57,2532200,5420.57
2004-07-29,5378.23,5399.22,5349.66,5349.66,1871200,5349.66
2004-07-28,5431.59,5444.71,5375.69,5383.57,2305200,5383.57
2004-07-27,5335.56,5429.74,5280.42,5398.61,2737400,5398.61
2004-07-26,5318.67,5336.86,5297.26,5331.71,1788200,5331.71
2004-07-23,5372.35,5427.65,5360.30,5373.85,2520000,5373.85
2004-07-22,5301.54,5395.78,5285.16,5387.96,2860800,5387.96
2004-07-21,5388.35,5440.66,5361.82,5409.13,3031000,5409.13
2004-07-20,5453.75,5476.75,5314.60,5325.68,3141000,5325.68
2004-07-19,5483.61,5528.01,5433.31,5489.10,2378800,5489.10
2004-07-16,5501.93,5577.19,5501.93,5502.14,2443200,5502.14
2004-07-15,5596.07,5611.64,5506.21,5542.80,2938600,5542.80
2004-07-14,5695.20,5698.86,5623.65,5623.65,2476000,5623.65
2004-07-13,5718.18,5720.95,5683.56,5685.57,2600800,5685.57
2004-07-12,5802.35,5804.92,5751.40,5758.74,2947600,5758.74
2004-07-09,5736.95,5779.89,5694.76,5777.72,2515600,5777.72
2004-07-08,5743.82,5780.68,5709.61,5713.39,2567400,5713.39
2004-07-07,5643.65,5745.10,5643.65,5727.78,2338200,5727.78
2004-07-06,5675.32,5733.57,5656.92,5733.57,2021400,5733.57
2004-07-05,5687.61,5707.08,5627.72,5659.78,2214600,5659.78
2004-07-02,5738.22,5775.76,5716.77,5746.70,2490600,5746.70
2004-07-01,5849.74,5870.59,5810.88,5836.91,3253800,5836.91
2004-06-30,5800.89,5851.17,5790.70,5839.44,3451800,5839.44
2004-06-29,5672.72,5741.52,5652.44,5741.52,2266600,5741.52
2004-06-28,5806.62,5807.26,5680.51,5709.84,2538800,5709.84
2004-06-25,5767.38,5827.97,5753.51,5802.55,3436800,5802.55
2004-06-24,5765.65,5799.81,5720.38,5779.09,3378800,5779.09
2004-06-23,5591.79,5758.15,5591.79,5729.30,3804000,5729.30
2004-06-21,5666.61,5666.61,5542.36,5556.54,2546800,5556.54
2004-06-18,5628.80,5632.12,5551.10,5569.29,2572400,5569.29
2004-06-17,5558.20,5709.50,5558.20,5664.35,3690800,5664.35
2004-06-16,5722.18,5722.18,5526.60,5560.16,2999600,5560.16
2004-06-15,5546.27,5646.49,5514.17,5646.49,3034400,5646.49
2004-06-14,5753.23,5782.67,5560.78,5574.08,3003600,5574.08
2004-06-11,5806.83,5827.51,5728.20,5735.07,3355000,5735.07
2004-06-10,5915.96,5938.61,5834.04,5867.51,3281400,5867.51
2004-06-09,5972.13,6010.05,5948.93,5965.70,3163200,5965.70
2004-06-08,6004.99,6010.50,5937.73,5986.76,4528000,5986.76
2004-06-07,5803.01,5938.04,5793.96,5935.82,3745200,5935.82
2004-06-04,5667.08,5734.48,5630.12,5724.89,3223000,5724.89
2004-06-03,5906.09,5919.72,5671.45,5671.45,3612400,5671.45
2004-06-02,5908.01,5945.54,5875.22,5875.67,2643000,5875.67
2004-06-01,5991.49,5999.77,5895.17,5986.20,3360400,5986.20
2004-05-31,6106.19,6106.19,5977.84,5977.84,3370400,5977.84
2004-05-28,6087.23,6137.26,6035.93,6137.26,3850000,6137.26
2004-05-27,6068.95,6074.58,6001.44,6033.05,3223200,6033.05
2004-05-26,6098.53,6116.45,6026.90,6027.27,4661200,6027.27
2004-05-25,5917.08,6020.54,5917.08,5958.38,3656400,5958.38
2004-05-24,5927.46,6021.50,5873.80,5942.08,4151000,5942.08
2004-05-21,5836.08,5993.28,5805.72,5964.94,4995400,5964.94
2004-05-20,5779.98,5926.27,5727.68,5815.33,5110200,5815.33
2004-05-19,5690.18,5861.53,5684.52,5860.58,4309800,5860.58
2004-05-18,5500.64,5613.35,5461.19,5557.68,3510200,5557.68
2004-05-17,5632.58,5632.58,5450.72,5482.96,3596800,5482.96
2004-05-14,5930.30,5934.80,5777.32,5777.32,3226800,5777.32
2004-05-13,5928.57,5971.44,5878.61,5918.09,3070800,5918.09
2004-05-12,5970.56,6026.64,5950.51,5958.79,4184200,5958.79
2004-05-11,5855.72,5890.60,5704.21,5886.36,3973800,5886.36
2004-05-10,5929.72,5929.72,5803.74,5825.05,3065800,5825.05
2004-05-07,5892.94,6040.26,5889.89,6040.26,4016000,6040.26
2004-05-06,5940.85,5999.74,5818.57,5909.79,4855400,5909.79
2004-05-05,6190.90,6190.90,5854.23,5854.23,5183800,5854.23
2004-05-04,6109.50,6191.84,6067.87,6188.15,4275800,6188.15
2004-05-03,6102.60,6123.53,5986.85,6029.77,3894000,6029.77
2004-04-30,6331.44,6343.03,6023.58,6117.81,6353800,6117.81
2004-04-29,6484.98,6516.03,6354.45,6402.21,5336600,6402.21
2004-04-28,6636.30,6673.05,6556.87,6574.75,4132600,6574.75
2004-04-27,6717.52,6720.14,6582.71,6646.80,4301600,6646.80
2004-04-26,6752.90,6775.67,6704.58,6710.70,4261600,6710.70
2004-04-23,6791.36,6806.98,6694.59,6748.10,4996200,6748.10
2004-04-22,6867.87,6912.09,6678.70,6732.09,7592800,6732.09
2004-04-21,6801.75,6844.74,6792.15,6810.25,5734600,6810.25
2004-04-20,6837.56,6856.98,6790.57,6799.97,6104000,6799.97
2004-04-19,6852.45,6870.71,6767.17,6779.18,6694000,6779.18
2004-04-16,6750.29,6840.75,6729.16,6818.20,7174600,6818.20
2004-04-15,6905.16,6916.31,6736.79,6736.79,7625000,6736.79
2004-04-14,6772.42,6880.18,6772.42,6880.18,7510200,6880.18
2004-04-13,6824.23,6838.86,6766.87,6794.33,7997000,6794.33
2004-04-12,6701.36,6801.50,6701.36,6777.78,6735400,6777.78
2004-04-09,6650.31,6662.31,6607.89,6620.36,4827000,6620.36
2004-04-08,6666.73,6690.45,6647.42,6672.86,4764800,6672.86
2004-04-07,6642.43,6657.42,6606.83,6646.74,4361800,6646.74
2004-04-06,6715.90,6744.56,6627.01,6635.54,6736800,6635.54
2004-04-05,6627.23,6684.77,6555.41,6682.73,6233600,6682.73
2004-04-02,6566.76,6581.99,6527.08,6545.54,5160000,6545.54
2004-04-01,6504.54,6534.69,6459.74,6523.49,5437200,6523.49
2004-03-31,6554.95,6569.56,6482.81,6522.19,6227600,6522.19
2004-03-30,6492.93,6535.02,6441.43,6494.71,6171800,6494.71
2004-03-29,6348.86,6474.17,6327.34,6474.11,4786600,6474.11
2004-03-26,6227.17,6239.23,6117.27,6132.62,4614400,6132.62
2004-03-25,6234.82,6250.40,6142.90,6156.73,5666200,6156.73
2004-03-24,6265.74,6265.74,6100.83,6213.56,6543000,6213.56
2004-03-23,6033.65,6299.09,6020.64,6172.89,10157600,6172.89
2004-03-22,6360.33,6368.03,6358.73,6359.92,2250800,6359.92
2004-03-19,6783.52,6833.49,6751.54,6815.09,6782600,6815.09
2004-03-18,6572.73,6791.85,6570.53,6787.03,7070000,6787.03
2004-03-17,6654.47,6669.93,6577.98,6577.98,5359200,6577.98
2004-03-16,6645.43,6660.82,6564.31,6589.72,6660800,6589.72
2004-03-15,6897.78,6897.78,6635.98,6635.98,7991200,6635.98
2004-03-12,6781.11,6837.08,6766.16,6800.24,6675400,6800.24
2004-03-11,6825.21,6906.50,6805.71,6879.11,5850000,6879.11
2004-03-10,6967.16,6995.48,6874.91,6874.91,7474600,6874.91
2004-03-09,6901.86,6974.95,6865.20,6973.90,5971800,6973.90
2004-03-08,6997.66,7025.11,6901.48,6901.48,6972000,6901.48
2004-03-05,7106.31,7135.00,6943.47,6943.68,11558200,6943.68
2004-03-04,6963.23,7045.47,6963.23,7034.10,10086400,7034.10
2004-03-03,6981.54,7003.88,6930.01,6932.17,10369200,6932.17
2004-03-02,6964.66,6984.41,6897.36,6975.26,10848200,6975.26
2004-03-01,6816.79,6896.36,6816.79,6888.43,10040600,6888.43
2004-02-27,6732.63,6756.76,6713.67,6750.54,7688200,6750.54
2004-02-26,6709.43,6730.96,6660.52,6693.25,7409400,6693.25
2004-02-25,6619.69,6672.24,6595.24,6644.28,6631800,6644.28
2004-02-24,6650.16,6686.85,6589.23,6589.23,6696200,6589.23
2004-02-23,6686.67,6695.45,6607.36,6665.89,7132000,6665.89
2004-02-20,6692.03,6708.04,6656.06,6665.54,7999600,6665.54
2004-02-19,6647.86,6688.14,6626.47,6681.52,8956200,6681.52
2004-02-18,6656.10,6661.13,6586.74,6605.85,8731200,6605.85
2004-02-17,6586.49,6616.04,6576.22,6600.47,8255000,6600.47
2004-02-16,6566.76,6590.25,6518.10,6565.37,8431400,6565.37
2004-02-13,6467.15,6554.78,6459.14,6549.18,8014800,6549.18
2004-02-12,6505.53,6578.82,6397.34,6436.95,9903800,6436.95
2004-02-11,6518.16,6518.16,6440.30,6454.39,8651600,6454.39
2004-02-10,6489.65,6503.24,6425.32,6488.34,8913400,6488.34
2004-02-09,6442.84,6475.38,6422.62,6463.09,8519800,6463.09
2004-02-06,6321.15,6384.09,6314.83,6353.35,7283400,6353.35
2004-02-05,6241.92,6323.75,6241.92,6268.14,6152600,6268.14
2004-02-04,6271.54,6297.92,6233.88,6241.39,5593000,6241.39
2004-02-03,6281.53,6281.53,6210.35,6252.23,5948600,6252.23
2004-02-02,6379.98,6388.97,6319.96,6319.96,6237800,6319.96
2004-01-30,6331.71,6386.13,6329.17,6375.38,5876600,6375.38
2004-01-29,6348.93,6379.05,6303.21,6312.65,6792000,6312.65
2004-01-28,6360.71,6421.45,6335.54,6386.25,7029800,6386.25
2004-01-27,6371.50,6399.82,6334.82,6384.63,6100400,6384.63
2004-01-16,6300.76,6311.46,6264.04,6269.71,4811400,6269.71
2004-01-15,6297.59,6306.95,6253.64,6264.37,5183200,6264.37
2004-01-14,6195.09,6298.72,6190.35,6274.97,4982600,6274.97
2004-01-13,6239.16,6255.94,6195.64,6210.22,3861200,6210.22
2004-01-12,6225.23,6246.62,6196.41,6219.71,3733400,6219.71
2004-01-09,6241.36,6257.89,6207.69,6226.98,6117800,6226.98
2004-01-08,6180.36,6189.60,6142.24,6169.17,4964000,6169.17
2004-01-07,6174.95,6215.45,6130.35,6141.25,6273600,6141.25
2004-01-06,6170.02,6170.02,6110.69,6144.01,6191400,6144.01
2004-01-05,6080.18,6137.91,6061.86,6125.42,6668400,6125.42
2004-01-02,5907.15,6043.30,5907.15,6041.56,5160800,6041.56
2003-12-31,5872.45,5900.82,5868.74,5890.69,2710400,5890.69
2003-12-30,5845.17,5886.79,5813.34,5866.75,3484400,5866.75
2003-12-29,5870.08,5874.20,5804.89,5804.89,2601200,5804.89
2003-12-26,5873.40,5881.33,5835.99,5857.21,2523000,5857.21
2003-12-25,5870.00,5896.46,5845.64,5853.70,2921800,5853.70
2003-12-24,5865.93,5900.10,5849.57,5857.87,3511600,5857.87
2003-12-23,5858.11,5858.34,5827.94,5845.51,2617800,5845.51
2003-12-22,5782.09,5850.74,5773.64,5835.11,3115000,5835.11
2003-12-19,5829.02,5829.02,5755.22,5759.23,2713800,5759.23
2003-12-18,5743.03,5801.61,5724.94,5768.76,2567000,5768.76
2003-12-17,5904.37,5910.63,5718.44,5752.01,4255600,5752.01
2003-12-16,5876.56,5906.77,5871.88,5887.23,2488000,5887.23
2003-12-15,5910.92,5924.24,5874.06,5924.24,2621800,5924.24
2003-12-12,5912.93,5922.71,5849.42,5858.32,3121600,5858.32
2003-12-11,5819.13,5868.57,5819.13,5867.05,3121200,5867.05
2003-12-10,5813.28,5834.42,5773.75,5803.42,2652600,5803.42
2003-12-09,5881.71,5881.71,5830.30,5859.56,2650400,5859.56
2003-12-08,5869.16,5869.20,5842.21,5847.15,2125200,5847.15
2003-12-05,5937.41,5945.53,5900.05,5900.05,2708800,5900.05
2003-12-04,5895.28,5927.37,5888.23,5920.46,2890200,5920.46
2003-12-03,5921.58,5927.56,5882.08,5884.97,2948000,5884.97
2003-12-02,5919.23,5921.11,5884.32,5911.45,3224200,5911.45
2003-12-01,5768.69,5878.13,5752.15,5870.17,3041200,5870.17
2003-11-28,5804.82,5836.09,5758.85,5771.77,2753600,5771.77
2003-11-27,5852.48,5856.82,5740.57,5740.57,2604000,5740.57
2003-11-26,5872.19,5881.46,5846.89,5860.61,2353400,5860.61
2003-11-25,5899.89,5917.70,5857.36,5861.18,3762600,5861.18
2003-11-24,5845.49,5849.41,5802.69,5821.58,2677000,5821.58
2003-11-21,5787.99,5830.06,5749.19,5830.06,2985400,5830.06
2003-11-20,5872.61,5901.11,5828.41,5834.24,3220800,5834.24
2003-11-19,5881.61,5893.58,5826.59,5865.51,3491000,5865.51
2003-11-18,5941.82,5966.51,5890.88,5939.47,3600400,5939.47
2003-11-17,6011.74,6011.74,5942.41,5952.32,3458000,5952.32
2003-11-14,6040.31,6059.66,6007.93,6044.77,3800600,6044.77
2003-11-13,6054.05,6060.79,6007.10,6035.44,4276200,6035.44
2003-11-12,6024.04,6048.54,5982.75,5982.75,4187000,5982.75
2003-11-11,6028.79,6047.32,5971.13,6022.08,3963800,6022.08
2003-11-10,6053.14,6094.70,6024.66,6059.03,4063400,6059.03
2003-11-07,6054.62,6062.95,5974.11,6056.83,4555400,6056.83
2003-11-06,6160.85,6182.20,5958.87,6013.40,6915800,6013.40
2003-11-05,6120.20,6156.51,6102.42,6142.32,4705600,6142.32
2003-11-04,6147.05,6167.15,6106.94,6108.99,5516200,6108.99
2003-11-03,6054.31,6098.01,6024.97,6087.45,4430600,6087.45
2003-10-31,6110.78,6117.86,6029.54,6045.12,4782400,6045.12
2003-10-30,6110.26,6119.06,6066.62,6108.13,4352000,6108.13
2003-10-29,6173.85,6173.85,6080.40,6095.87,5204000,6095.87
2003-10-28,5997.30,6087.32,5994.87,6075.45,5177800,6075.45
2003-10-27,5946.02,5976.38,5941.09,5958.55,2830800,5958.55
2003-10-24,5972.85,5990.72,5918.14,5918.14,3558400,5918.14
2003-10-23,5971.42,5997.82,5938.67,5952.23,4315000,5952.23
2003-10-22,6046.04,6075.75,6013.08,6041.86,5205200,6041.86
2003-10-21,6105.03,6116.58,6017.26,6061.46,5632800,6061.46
2003-10-20,6041.53,6085.62,6026.39,6077.89,5222200,6077.89
2003-10-17,6063.40,6077.60,6016.10,6042.71,5692800,6042.71
2003-10-16,5935.15,6037.53,5928.70,6035.74,5853600,6035.74
2003-10-15,5967.93,5978.47,5913.28,5924.38,4999200,5924.38
2003-10-14,6020.22,6020.22,5938.42,5938.42,5765200,5938.42
2003-10-13,5907.21,5979.83,5906.96,5972.47,5974400,5972.47
2003-10-09,5817.72,5872.98,5800.82,5869.88,5663800,5869.88
2003-10-08,5860.40,5867.09,5808.19,5821.80,4938000,5821.80
2003-10-07,5873.33,5879.68,5828.05,5856.68,4933800,5856.68
2003-10-06,5810.84,5857.54,5782.89,5851.20,5806800,5851.20
2003-10-03,5716.79,5759.00,5701.87,5747.79,3996400,5747.79
2003-10-02,5644.50,5703.38,5639.98,5699.86,3352200,5699.86
2003-10-01,5599.10,5613.18,5560.55,5581.66,2268400,5581.66
2003-09-30,5672.77,5677.12,5611.41,5611.41,2416200,5611.41
2003-09-29,5645.08,5668.92,5627.43,5643.50,2434000,5643.50
2003-09-26,5690.87,5703.75,5650.11,5650.11,2865400,5650.11
2003-09-25,5634.25,5695.46,5633.07,5688.23,3521800,5688.23
2003-09-24,5704.01,5722.36,5678.64,5722.36,3805400,5722.36
2003-09-23,5650.35,5686.46,5641.71,5684.01,2909600,5684.01
2003-09-22,5732.81,5750.14,5675.75,5675.75,3734200,5675.75
2003-09-19,5790.38,5809.43,5747.10,5757.91,4680200,5757.91
2003-09-18,5747.23,5758.68,5697.82,5750.81,3522600,5750.81
2003-09-17,5757.25,5779.95,5735.96,5747.14,3794600,5747.14
2003-09-16,5606.17,5699.26,5605.99,5699.26,2859400,5699.26
2003-09-15,5640.22,5651.15,5606.06,5623.22,2406800,5623.22
2003-09-12,5627.35,5654.44,5600.18,5645.28,2566200,5645.28
2003-09-10,5654.06,5683.85,5591.33,5623.43,3701800,5623.43
2003-09-09,5786.97,5800.80,5680.69,5680.69,4561600,5680.69
2003-09-08,5638.20,5751.99,5609.24,5727.01,3377600,5727.01
2003-09-05,5670.30,5709.63,5620.29,5639.03,3211800,5639.03
2003-09-04,5681.26,5702.16,5624.75,5625.63,3673400,5625.63
2003-09-03,5751.37,5756.08,5673.18,5673.18,4759000,5673.18
2003-09-02,5693.51,5715.95,5664.27,5715.95,3712200,5715.95
2003-09-01,5690.84,5726.48,5651.04,5691.79,4543000,5691.79
2003-08-29,5561.54,5657.05,5542.39,5650.83,4325200,5650.83
2003-08-28,5596.56,5618.36,5504.52,5523.12,3907400,5523.12
2003-08-27,5577.30,5626.46,5542.45,5553.43,4360600,5553.43
2003-08-26,5656.07,5656.07,5542.43,5558.25,4241200,5558.25
2003-08-25,5667.04,5686.85,5626.60,5686.85,4412200,5686.85
2003-08-22,5648.94,5692.93,5629.20,5646.62,5632600,5646.62
2003-08-21,5545.97,5612.15,5522.42,5611.86,4305000,5611.86
2003-08-20,5548.84,5562.95,5525.45,5543.61,3593200,5543.61
2003-08-19,5586.43,5594.93,5498.38,5512.16,5185800,5512.16
2003-08-18,5528.09,5539.02,5480.64,5516.80,4682600,5516.80
2003-08-15,5491.85,5540.00,5471.60,5488.74,4964800,5488.74
2003-08-14,5463.54,5488.82,5410.12,5436.75,6101200,5436.75
2003-08-13,5319.30,5454.36,5318.53,5442.27,5307000,5442.27
2003-08-12,5250.45,5272.96,5245.09,5255.24,3141000,5255.24
2003-08-11,5239.17,5239.17,5174.77,5214.60,2720200,5214.60
2003-08-08,5270.95,5315.18,5232.55,5232.55,3986200,5232.55
2003-08-07,5257.56,5286.99,5193.18,5259.07,3861400,5259.07
2003-08-06,5214.09,5251.91,5207.61,5225.83,2777200,5225.83
2003-08-05,5403.84,5407.50,5259.45,5259.45,3761200,5259.45
2003-08-04,5393.10,5400.41,5361.87,5377.19,3253800,5377.19
2003-08-01,5365.73,5408.15,5363.89,5390.51,4059800,5390.51
2003-07-31,5294.52,5328.55,5260.83,5318.34,3774600,5318.34
2003-07-30,5327.24,5354.96,5278.81,5307.18,3653800,5307.18
2003-07-29,5463.14,5464.95,5338.00,5342.46,4578000,5342.46
2003-07-28,5476.16,5504.38,5443.40,5451.80,5975600,5451.80
2003-07-25,5389.89,5441.02,5379.81,5394.75,4893600,5394.75
2003-07-24,5324.63,5402.75,5305.70,5402.75,5243000,5402.75
2003-07-23,5299.12,5345.99,5277.30,5287.89,4225600,5287.89
2003-07-22,5225.57,5271.63,5213.06,5261.01,4148800,5261.01
2003-07-21,5338.53,5349.20,5219.30,5219.30,4505000,5219.30
2003-07-18,5291.53,5326.62,5250.03,5287.38,4936200,5287.38
2003-07-17,5389.52,5429.92,5299.51,5299.51,6516200,5299.51
2003-07-16,5362.34,5435.12,5348.05,5413.87,6762800,5413.87
2003-07-15,5399.26,5403.49,5326.08,5335.86,6024200,5335.86
2003-07-14,5282.98,5390.86,5273.15,5349.94,6089600,5349.94
2003-07-11,5234.02,5251.85,5179.36,5239.96,5750600,5239.96
2003-07-10,5367.35,5398.97,5282.38,5282.38,6313600,5282.38
2003-07-09,5365.98,5410.62,5342.03,5358.91,6787000,5358.91
2003-07-08,5371.93,5416.98,5323.28,5367.97,8230200,5367.97
2003-07-07,5227.31,5324.96,5214.09,5322.26,7424800,5322.26
2003-07-04,5126.57,5151.85,5085.85,5151.85,5730000,5151.85
2003-07-03,5167.86,5197.72,5095.31,5095.31,7780200,5095.31
2003-07-02,5075.21,5121.73,5047.83,5095.24,6554400,5095.24
2003-07-01,4893.58,5017.78,4893.58,5017.78,4937000,5017.78
2003-06-30,4881.80,4900.44,4864.57,4872.15,2823400,4872.15
2003-06-27,4936.11,4949.49,4856.33,4877.90,3832800,4877.90
2003-06-26,4932.02,4954.28,4894.01,4894.01,3595200,4894.01
2003-06-25,4923.85,4959.40,4898.01,4933.79,4339800,4933.79
2003-06-24,4881.76,4922.93,4868.85,4909.31,3868400,4909.31
2003-06-23,5014.80,5036.86,4920.33,4921.72,4827800,4921.72
2003-06-20,5018.57,5078.79,4984.14,5002.58,6662400,5002.58
2003-06-19,5038.34,5058.69,4982.37,5048.91,6049200,5048.91
2003-06-18,5020.30,5089.08,4993.04,4999.07,6882800,4999.07
2003-06-17,4978.43,4993.41,4953.26,4973.19,6026400,4973.19
2003-06-16,4875.43,4934.87,4873.67,4892.36,4571400,4892.36
2003-06-13,4878.47,4904.36,4865.91,4881.90,4350800,4881.90
2003-06-12,4846.72,4914.41,4822.17,4878.43,5176000,4878.43
2003-06-11,4872.46,4874.68,4804.65,4804.65,5006200,4804.65
2003-06-10,4810.31,4854.04,4801.72,4832.20,4723800,4832.20
2003-06-09,4725.84,4831.46,4715.82,4826.94,5038600,4826.94
2003-06-06,4749.04,4751.46,4701.35,4740.45,3560200,4740.45
2003-06-05,4743.98,4779.40,4720.36,4738.34,4763600,4738.34
2003-06-03,4687.75,4717.19,4659.17,4678.08,4129400,4678.08
2003-06-02,4620.54,4706.55,4612.10,4692.94,4852800,4692.94
2003-05-30,4524.45,4639.01,4509.73,4555.90,4717200,4555.90
2003-05-29,4496.50,4543.04,4472.59,4543.04,3018000,4543.04
2003-05-28,4538.07,4558.53,4474.41,4474.41,3703600,4474.41
2003-05-27,4463.36,4484.54,4445.74,4451.11,3232600,4451.11
2003-05-26,4393.40,4465.57,4393.40,4465.57,3456400,4465.57
2003-05-23,4295.76,4360.94,4289.53,4349.52,3012800,4349.52
2003-05-22,4209.26,4271.30,4184.85,4271.30,1889000,4271.30
2003-05-21,4248.68,4248.68,4212.50,4216.64,1461600,4216.64
2003-05-20,4202.62,4254.14,4194.22,4251.59,1486400,4251.59
2003-05-19,4259.88,4263.81,4233.75,4255.80,1314000,4255.80
2003-05-16,4360.64,4365.11,4283.77,4283.77,1916800,4283.77
2003-05-15,4329.98,4331.24,4288.49,4331.24,1738600,4331.24
2003-05-14,4329.42,4351.54,4317.99,4341.10,1988800,4341.10
2003-05-13,4320.13,4362.34,4320.13,4334.59,2621000,4334.59
2003-05-12,4264.74,4296.72,4245.21,4261.02,1892600,4261.02
2003-05-09,4194.55,4278.89,4194.55,4244.18,2290800,4244.18
2003-05-08,4254.51,4254.51,4191.25,4191.25,1818400,4191.25
2003-05-07,4253.43,4276.69,4217.73,4275.91,2455600,4275.91
2003-05-06,4210.39,4250.89,4206.84,4220.45,2336600,4220.45
2003-05-05,4167.42,4215.90,4146.14,4202.12,2122600,4202.12
2003-05-02,4130.60,4193.19,4108.67,4187.82,2302200,4187.82
2003-04-30,4260.08,4268.84,4128.34,4148.07,2839800,4148.07
2003-04-29,4186.23,4227.82,4142.62,4200.32,3396000,4200.32
2003-04-28,4126.25,4156.85,4044.73,4139.50,2589000,4139.50
2003-04-25,4269.60,4338.27,4231.56,4233.54,2952000,4233.54
2003-04-24,4538.37,4538.37,4360.83,4374.94,3204200,4374.94
2003-04-23,4611.46,4621.78,4546.20,4564.93,2778400,4564.93
2003-04-22,4622.25,4626.46,4556.10,4556.10,2263200,4556.10
2003-04-21,4652.24,4661.89,4609.47,4648.12,2861000,4648.12
2003-04-18,4633.59,4677.42,4633.59,4658.30,3958400,4658.30
2003-04-17,4593.89,4628.00,4564.52,4566.66,2350200,4566.66
2003-04-16,4541.66,4619.95,4541.66,4609.32,3267400,4609.32
2003-04-15,4494.19,4500.28,4466.02,4487.59,1854600,4487.59
2003-04-14,4540.09,4549.64,4456.96,4459.81,1963800,4459.81
2003-04-11,4549.08,4562.95,4521.17,4530.40,2429200,4530.40
2003-04-10,4537.15,4597.50,4532.30,4541.36,3591400,4541.36
2003-04-09,4539.30,4544.90,4509.30,4537.39,2622000,4537.39
2003-04-08,4559.22,4606.90,4544.83,4552.45,3329400,4552.45
2003-04-07,4505.74,4597.23,4479.12,4575.83,3518000,4575.83
2003-04-04,4343.43,4499.18,4339.20,4499.18,2863600,4499.18
